n,alpha,beta,rep,N_opt,theta22_hat,sigma2_hat,h_hat
10000,5.0,2.0,30,2,1763.3117973944306,1.0074707621363637,0.07247601004297657
10000,5.0,2.0,31,1,178.23371137185904,1.0119140479335587,0.11472138032479944
10000,5.0,2.0,32,1,158.64350609342705,0.9963227485530485,0.11706017210273541
10000,5.0,2.0,33,1,124.74650472764652,1.0005375429584662,0.12292907381291991
10000,5.0,2.0,34,2,1524.2229823125517,1.0133516040179398,0.07470607845483994
10000,5.0,2.0,35,1,289.47330774936444,0.9898453133913012,0.10365860748038026
10000,5.0,2.0,36,1,116.27797459429125,1.0170587651416174,0.12507869073237757
10000,5.0,2.0,37,1,143.14975408980428,1.0085338007857416,0.11978255685836893
10000,5.0,2.0,38,1,197.24401418787957,0.9893207878841569,0.11191293080858204
10000,5.0,2.0,39,2,3046.3631898667036,1.011311940512897,0.06501810388356705
10000,5.0,2.0,40,2,5436.630088846523,1.0008184168490526,0.05778547794723248
10000,5.0,2.0,41,3,96131.1216868053,0.9911887360844062,0.03246923665078019
10000,5.0,2.0,42,1,169.31697852421541,1.0204902488600611,0.11610081776814098
10000,5.0,2.0,43,1,192.90516514405928,0.9946904278161556,0.11253365518514231
10000,5.0,2.0,44,1,136.41734459526444,1.0012616033040538,0.12076725720010774
10000,5.0,2.0,45,1,260.0968757913529,0.9951910830691199,0.10601513652536108
10000,5.0,2.0,46,1,163.66244079444044,0.9994762602946361,0.11640678660260809
10000,5.0,2.0,47,1,158.82532818137906,1.012004937351705,0.11739948258775511
10000,5.0,2.0,48,1,197.87479208795236,1.0012578864626485,0.1121100908563632
10000,5.0,2.0,49,2,2784.281798140085,0.9831318552756327,0.06582537241697144
10000,5.0,2.0,50,1,202.06667227347768,1.01589980204421,0.11196566043186258
10000,5.0,2.0,51,1,236.34652629678482,1.0066587802770732,0.1083129093294008
10000,5.0,2.0,52,1,107.38296953919314,1.017005523900394,0.12708409170968993
10000,5.0,2.0,53,1,208.80344475439645,0.9966760379669888,0.11080947071236164
10000,5.0,2.0,54,1,422.8799381731619,0.9997149932469115,0.09628207327391389
10000,5.0,2.0,55,1,196.6592315859137,0.9810987798396333,0.11179265961661373
10000,5.0,2.0,56,1,214.77169636784964,0.9954589275359689,0.11015973145866137
10000,5.0,2.0,57,1,206.45376405392676,0.999441001139908,0.11112211024641364
10000,5.0,2.0,58,1,155.11075143043172,0.9854654209000843,0.11733119839695397
10000,5.0,2.0,59,1,194.43268897347363,0.9823898519032122,0.11207700731764558
10000,5.0,2.0,60,1,212.6318827328659,1.0121802079950633,0.11074892009241762
10000,5.0,2.0,61,2,1072.1174620658699,1.0189994945034777,0.08024166444961027
10000,5.0,2.0,62,3,2872.886024997114,0.9717240035349766,0.06526172001078136
10000,5.0,2.0,63,2,1871.1383123877536,1.0073949736887056,0.07161968170202997
10000,5.0,2.0,64,2,894.0113446026403,1.0234376787712538,0.08328317689351798
10000,5.0,2.0,65,1,183.87045731865967,1.0062681000626765,0.11388170448332494
10000,5.0,2.0,66,1,160.62143584390026,0.9947454035568893,0.11673344334319402
10000,5.0,2.0,67,1,219.11305678696647,1.0028840287289402,0.10988289688240249
10000,5.0,2.0,68,1,218.171099497874,1.0094299634689892,0.11012081152002234
10000,5.0,2.0,69,1,159.66482904000534,1.0009785432352258,0.11701908836777893
10000,5.0,2.0,70,1,168.9864582890935,0.9883780953662152,0.11540585702141035
10000,5.0,2.0,71,2,1640.4208536291976,0.9982235314181962,0.07339527689109424
10000,5.0,2.0,72,1,165.24351094932322,0.9803497131310458,0.11573505738202836
10000,5.0,2.0,73,1,130.23161749917992,1.033741491323672,0.1226740522841443
10000,5.0,2.0,74,1,150.7036726791832,0.996431970937945,0.11827102818036409
10000,5.0,2.0,75,1,106.53562528528467,0.9862780304127251,0.12650698599422944
10000,5.0,2.0,76,1,219.44035226160585,1.0017879230609408,0.10982607650642151
10000,5.0,2.0,77,1,142.29978157539904,1.0065131669543912,0.11987721761699963
10000,5.0,2.0,78,1,308.6907570114521,1.0042081472422395,0.10262983526835603
10000,5.0,2.0,79,1,242.18353053919728,1.022222653395197,0.10811695055125946
10000,5.0,2.0,80,1,187.14284329008376,1.0001816482410408,0.1133430096554513
10000,5.0,2.0,81,4,345579.5861628864,0.9688221017155761,0.02502377349754461
10000,5.0,2.0,82,3,20568.172275212997,0.9831066387267023,0.044126003427837304
10000,5.0,2.0,83,1,158.78310665969323,0.9957564344466698,0.11702627304100707
10000,5.0,2.0,84,1,180.49288038990466,0.9971926160930226,0.11409783519922564
10000,5.0,2.0,85,1,111.1885152036754,1.022016861219919,0.1263261425515667
10000,5.0,2.0,86,1,321.3843290559369,0.9761445674540971,0.1012305270349512
10000,5.0,2.0,87,1,171.0823159098719,1.007344632235855,0.11556017745254261
10000,5.0,2.0,88,1,171.21805594629842,0.978722800353465,0.11487767509473633
10000,5.0,2.0,89,1,167.68696440268405,1.0036547469673978,0.11593928477561208
10000,5.0,2.0,90,1,128.47985704401827,0.9968445744072776,0.12211586491873226
10000,5.0,2.0,91,1,225.56035190888863,0.981945134858565,0.10878737580275437
10000,5.0,2.0,92,1,162.96058764371045,0.9845228542773091,0.11615616176511097
10000,5.0,2.0,93,1,216.01125816446523,0.9927067697129115,0.10997210252415782
10000,5.0,2.0,94,4,258657.2878964477,1.0050393329470357,0.02671193053561693
10000,5.0,2.0,95,1,191.5009432548974,0.9874685531350048,0.11253408398478582
10000,5.0,2.0,96,1,104.31348519197634,1.0000111471620696,0.1273932701411681
10000,5.0,2.0,97,1,159.5471920812616,1.0137415706495374,0.11733328423140461
10000,5.0,2.0,98,1,129.57646325817083,1.0272822907992036,0.12264401081908438
10000,5.0,2.0,99,1,174.84471309881835,0.9562069706642669,0.11386584908574002
10000,5.0,2.0,100,1,250.18695502494714,1.0157796800572496,0.10728044856814974
10000,0.5,0.5,1,4,65796.47498868138,1.0028384232185155,0.03510906602846491
10000,0.5,0.5,2,3,41533.350374088935,1.038871793803887,0.03876560861355562
10000,0.5,0.5,3,4,24557.158815393916,1.0086769320775553,0.0428083415328042
10000,0.5,0.5,4,3,46089.34089482624,1.0014945650410734,0.03768974756906279
10000,0.5,0.5,5,4,80468.04164090454,1.00544874296969,0.03374122994511899
10000,0.5,0.5,6,5,62346.94444802326,0.9815295546216123,0.03533712805239438
10000,0.5,0.5,7,3,77571.92275004454,1.0009005492129317,0.03395868645737714
10000,0.5,0.5,8,3,70921.67409311862,1.0084637780367633,0.03462500732456302
10000,0.5,0.5,9,3,66445.04944668694,0.993630717464006,0.03497567339951597
10000,0.5,0.5,10,4,107049.73678071854,0.9810288131685114,0.03171267236424857
10000,0.5,0.5,11,3,72865.81879577957,0.9647457987638937,0.03413433278122613
10000,0.5,0.5,12,3,69354.93212801973,1.0139609238539122,0.034817884665249606
10000,0.5,0.5,13,4,72777.03627793257,0.9966009278674803,0.03436520928879343
10000,0.5,0.5,14,3,52439.61752047183,0.9925990200600681,0.036663715496705086
10000,0.5,0.5,15,3,105543.58196150581,1.0307952185134304,0.03211897830758365
10000,0.5,0.5,16,3,56833.305993458365,1.0198897999922785,0.036274687070164846
10000,0.5,0.5,17,3,59964.84898810374,0.9764257013093651,0.03557640827795722
10000,0.5,0.5,18,3,45443.17494887941,0.9816674152253301,0.037645472347569216
10000,0.5,0.5,19,2,69427.83869423345,1.0108783308590594,0.03478937744599227
10000,0.5,0.5,20,3,68833.59261054634,1.007321569248064,0.03482468109722189
10000,0.5,0.5,21,3,52309.23185458113,1.0220831964954558,0.03689735120245581
10000,0.5,0.5,22,3,60245.193058794495,1.0179830048892229,0.03584076198340132
10000,0.5,0.5,23,3,78967.6521826322,1.012824454868583,0.03391802839740993
10000,0.5,0.5,24,3,98292.1336959684,1.0030483325684458,0.03240217985953991
10000,0.5,0.5,25,4,46703.34853162484,1.0108134511426008,0.0376598171839324
10000,0.5,0.5,26,3,67908.09412190193,1.0094289836338688,0.03493368940094523
10000,0.5,0.5,27,3,73123.54218917596,0.9979402253961699,0.03434180124726607
10000,0.5,0.5,28,4,27674.43480375608,1.0010518762206488,0.041733919466100285
10000,0.5,0.5,29,4,85953.15970591696,1.0231373905383816,0.03341550515098431
10000,0.5,0.5,30,3,65747.62245250632,1.009070627943295,0.03515781781488543
10000,0.5,0.5,31,3,56636.04941600608,1.0140371014822886,0.036258162205568205
10000,0.5,0.5,32,3,61375.17442110355,0.986773328046254,0.035486122011774986
10000,0.5,0.5,33,4,83711.92382458493,0.9825509045559945,0.03332170047758721
10000,0.5,0.5,34,3,70869.55527433619,0.9915166621647855,0.034512917296151836
10000,0.5,0.5,35,4,40352.26011924597,1.0077806392952866,0.038753705813718994
10000,0.5,0.5,36,3,61365.64575083326,0.9965767979574158,0.035557457654021546
10000,0.5,0.5,37,3,57714.861373730135,1.0050535198580215,0.03605735911348285
10000,0.5,0.5,38,4,155738.70834769987,0.9942982445410146,0.029501060601433923
10000,0.5,0.5,39,3,89075.46199768028,1.0027135875593403,0.033044362073519545
10000,0.5,0.5,40,2,65305.508435660624,0.9944427895269224,0.0351026259665352
10000,0.5,0.5,41,4,38625.57540229548,0.9910866694511878,0.03896376751597508
10000,0.5,0.5,42,3,59347.26399697055,0.9911069077097611,0.0357567113864891
10000,0.5,0.5,43,4,124706.0253513856,1.0012344089154936,0.030884691998197746
10000,0.5,0.5,44,5,57567.27732075644,0.9917362285644836,0.035979713981366755
10000,0.5,0.5,45,3,63638.18952418722,1.0191186778444055,0.03545806223716148
10000,0.5,0.5,46,3,51736.85901668512,0.9946307468588894,0.03677781917484618
10000,0.5,0.5,47,3,62383.424834896185,0.9584112247195277,0.03516496134977721
10000,0.5,0.5,48,2,58011.31550071799,1.007270633631492,0.03603630886683003
10000,0.5,0.5,49,3,39026.098154211424,0.9934175538941099,0.03890173296052023
10000,0.5,0.5,50,4,41291.59133114245,1.016702689439348,0.03864382255656417
10000,0.5,0.5,51,3,68126.03728502865,0.9915256109276593,0.03478658295265999
10000,0.5,0.5,52,3,55922.058254909374,1.0181185610528907,0.03637949367865593
10000,0.5,0.5,53,3,48342.09754272106,1.000503861999879,0.03732435098088815
10000,0.5,0.5,54,3,62924.76145261013,0.9939520808238891,0.035360824496226365
10000,0.5,0.5,55,3,46097.03640381301,1.0197652160020025,0.03782500957574255
10000,0.5,0.5,56,3,49430.56559885832,1.0164922840488486,0.037276515601496314
10000,0.5,0.5,57,3,65490.57220400272,0.9795905373490997,0.034977339154173184
10000,0.5,0.5,58,4,63461.06909284963,1.018493399868453,0.03547347839561763
10000,0.5,0.5,59,4,38792.570579773026,0.9952151810214551,0.03896254308250348
10000,0.5,0.5,60,4,42166.29339732808,1.0204414425007182,0.03851040989893294
10000,0.5,0.5,61,3,83823.94953375775,1.002030616474045,0.03344384355566326
10000,0.5,0.5,62,3,65182.10480332169,0.9606898109507674,0.03487422536648966
10000,0.5,0.5,63,3,87135.52149204051,0.9906837418105984,0.03311018208384045
10000,0.5,0.5,64,3,64016.63796743499,0.9944441579748273,0.03524285772159654
10000,0.5,0.5,65,5,97952.52825231574,1.0018977856373281,0.03241717475448683
10000,0.5,0.5,66,3,53310.60281350377,0.992924462699162,0.036545518867321554
10000,0.5,0.5,67,4,231236.85944638224,1.0095666783710433,0.027341931943700538
10000,0.5,0.5,68,3,78687.51457800684,0.9879506137502586,0.03377376602302638
10000,0.5,0.5,69,3,37727.1592620708,0.9982144631539146,0.039203745336924875
10000,0.5,0.5,70,3,77424.19035659809,0.9802977653532546,0.033830613759810134
10000,0.5,0.5,71,3,65101.17388953788,0.9963251118028777,0.03513792085097673
10000,0.5,0.5,72,3,108653.62356195578,1.006349847384933,0.03178004903669273
10000,0.5,0.5,73,3,71280.7074328581,1.0088601887694053,0.0345927752704672
10000,0.5,0.5,74,2,67275.84630450593,1.004605772109227,0.03496559386003014
10000,0.5,0.5,75,3,86922.89557302059,1.0166636488413654,0.03329831297275547
10000,0.5,0.5,76,3,88292.25336624739,1.0425444237837695,0.033361686935082104
10000,0.5,0.5,77,3,48694.234485081,0.9942705040595997,0.03722365475331494
10000,0.5,0.5,78,3,86093.27403343425,1.0090895315050323,0.033312383245565395
10000,0.5,0.5,79,4,62343.52346859944,0.9808751480379853,0.035332802543596706
10000,0.5,0.5,80,3,60537.51243114434,1.0052885056938587,0.035716330908471434
10000,0.5,0.5,81,4,69648.15279712778,1.005757399629383,0.03473204344934016
10000,0.5,0.5,82,5,931775.4252100516,0.9812819293169933,0.020573591796710526
10000,0.5,0.5,83,5,71460.28806930766,0.9777884369244685,0.03435972155845204
10000,0.5,0.5,84,5,442638.8963878809,1.0148436099170322,0.02403718014594835
10000,0.5,0.5,85,3,62848.820975569965,1.0059452714804995,0.03545431121695333
10000,0.5,0.5,86,3,101400.09810743509,1.0024248196462853,0.032197065866954984
10000,0.5,0.5,87,2,68775.19988921536,1.018981274389752,0.03491085435759335
10000,0.5,0.5,88,3,82836.41556404569,1.0160059205563041,0.033616198302592826
10000,0.5,0.5,89,4,40976.76401384902,0.9844515253243213,0.03845430303433771
10000,0.5,0.5,90,3,52342.92080255815,1.017586060745722,0.03686007784565057
10000,0.5,0.5,91,3,42821.8416379959,0.9900654532133947,0.038160435467577004
10000,0.5,0.5,92,4,69020.03653962891,1.0034808127736383,0.034779263941266854
10000,0.5,0.5,93,3,51230.84060401171,1.0171406999199588,0.03701549137900262
10000,0.5,0.5,94,3,86643.37712592317,0.9974698016044342,0.03319299846202682
10000,0.5,0.5,95,3,60312.20412265399,0.9816858824056455,0.03557353942766417
10000,0.5,0.5,96,4,177293.6567542101,1.0056424013741876,0.028811355064588363
10000,0.5,0.5,97,3,66378.56040320673,1.0264138331986508,0.03521052838199217
10000,0.5,0.5,98,4,100083.21028547271,0.9841423998054322,0.03216273348396688
10000,0.5,0.5,99,3,49861.11752084593,0.9968094675781907,0.03706667567875699
10000,0.5,0.5,100,3,58010.1090259068,0.9770359449262596,0.03581747618933324
100000,2.0,2.0,1,4,10019.145308815076,0.9947774187186234,0.032224980073329273
100000,2.0,2.0,2,4,10986.754890380764,0.9990876022649562,0.031663610582763374
100000,2.0,2.0,3,4,11104.914659660952,1.003881251032154,0.03162620141330462
100000,2.0,2.0,4,4,13073.816458121717,0.9941838853064705,0.030551073569106788
100000,2.0,2.0,5,3,8301.80919855053,0.9957805860098753,0.03346661520758963
100000,2.0,2.0,6,4,12243.077000483405,0.9908318891134466,0.03093395773354923
100000,2.0,2.0,7,3,8288.646410441173,0.9999940770348504,0.03350552071413543
100000,2.0,2.0,8,4,11893.583370585342,1.0078479234391369,0.031219796343489422
100000,2.0,2.0,9,4,12023.803880551339,1.0007731681048129,0.03110801951092493
100000,2.0,2.0,10,4,12507.147173001631,1.0064099956388288,0.030898467874892713
100000,2.0,2.0,11,4,11465.348654191697,0.995725164780761,0.031373578120864165
100000,2.0,2.0,12,4,10313.007665077792,0.9921775398318445,0.03202243988836717
100000,2.0,2.0,13,4,11721.188745873582,1.0013461198392137,0.03127059327193187
100000,2.0,2.0,14,4,11453.96720330754,1.0067117473907734,0.03144875441583954
100000,2.0,2.0,15,4,11518.428163912282,1.002586857320801,0.031387690870103145
100000,2.0,2.0,16,4,11866.75582904223,1.003826539052514,0.03120893453790224
100000,2.0,2.0,17,4,12383.760132207652,1.0010637308852017,0.030926832911580417
100000,2.0,2.0,18,3,9405.028562034988,0.9999561502293035,0.032669145586150715
100000,2.0,2.0,19,3,9492.875626639256,1.0027554018669975,0.032626692718383414
100000,2.0,2.0,20,5,10743.162340110965,0.9983320063286228,0.03180110275649467
100000,2.0,2.0,21,3,8736.870097230249,1.005868189028368,0.03319331657006446
100000,2.0,2.0,22,5,9903.034532047193,1.0005528917266624,0.032337613086138486
100000,2.0,2.0,23,4,15350.295181110823,1.0030961490609582,0.02963867436453343
100000,2.0,2.0,24,5,26686.32304698885,0.997187882676583,0.02650399003435711
100000,2.0,2.0,25,5,18378.640150410818,0.993606891402502,0.028536049716756034
100000,2.0,2.0,26,4,12235.710594621838,0.9980479998742527,0.03098261392814821
100000,2.0,2.0,27,4,11161.175599593751,0.9994568333707955,0.03156635446604769
100000,2.0,2.0,28,4,12773.121857117367,1.0051259167683988,0.030760847172911363
100000,2.0,2.0,29,3,9859.86854726316,1.0085501160358856,0.03241745231036236
100000,2.0,2.0,30,4,10156.769424894319,1.0038323243328788,0.032195466738072644
100000,2.0,2.0,31,4,12542.62307518679,0.9996216439566306,0.030839197253598898
100000,2.0,2.0,32,4,10842.33361023281,0.9950126557702,0.03172157750995689
100000,2.0,2.0,33,3,11311.645110361223,1.0052899282638736,0.03151858565006262
100000,2.0,2.0,34,4,12361.415721071984,1.0041698701657895,0.030957180806616295
100000,2.0,2.0,35,4,9988.275532749269,0.9961862528618622,0.032254002472113116
100000,2.0,2.0,36,4,12075.930735354566,1.006876356080381,0.031118934230232785
100000,2.0,2.0,37,4,12221.656809757471,0.9945611043410538,0.030968051898711848
100000,2.0,2.0,38,4,10281.989447391954,1.0024117154116758,0.032107567544629255
100000,2.0,2.0,39,4,12690.618567568705,1.001590961989948,0.030779044253467773
100000,2.0,2.0,40,3,8987.374818701652,0.9991585912937805,0.032962027957895934
100000,2.0,2.0,41,4,10536.769076000855,0.9971529893213495,0.03191717725775838
100000,2.0,2.0,42,4,10987.919937637846,1.0022185593636512,0.031682759434549436
100000,2.0,2.0,43,4,13250.250127349758,1.005240035807401,0.030536745454147998
100000,2.0,2.0,44,4,11323.430662159899,0.9966374671252003,0.03145758985687304
100000,2.0,2.0,45,3,10201.19438674971,1.00184690909655,0.03215464185957565
100000,2.0,2.0,46,4,10531.15025819082,1.0069439452521407,0.031983022675218714
100000,2.0,2.0,47,3,9199.282361128377,1.0021481481108578,0.03282836131327707
100000,2.0,2.0,48,3,8652.86141336732,0.9976584163053409,0.03320305412793607
100000,2.0,2.0,49,5,18219.3718908538,1.0032269618397176,0.028640907047337637
100000,2.0,2.0,50,4,11737.326525021095,0.9919458318908168,0.031203072698338184
100000,2.0,2.0,51,5,14473.176097567806,1.0014597366405626,0.02997971764632295
100000,2.0,2.0,52,5,14144.238192052748,1.0004939132558068,0.030112068297097037
100000,2.0,2.0,53,4,8910.944763927479,0.9988408786352243,0.03301627856745819
100000,2.0,2.0,54,5,20725.429406842642,0.9982009290753644,0.027884091253635914
100000,2.0,2.0,55,3,9173.96382264751,1.0040638520024632,0.032859009703637025
100000,2.0,2.0,56,4,9779.652399109904,0.9940568188493707,0.0323765945650522
100000,2.0,2.0,57,3,8293.809488235478,0.9980481562985066,0.03348829965978606
100000,2.0,2.0,58,3,10385.720904873482,0.999610589140941,0.03202524412121289
100000,2.0,2.0,59,4,9824.02986832426,0.9917929706611616,0.03233254414527759
100000,2.0,2.0,60,3,8763.050634021736,1.0033692820213027,0.033156959961604636
100000,2.0,2.0,61,5,25628.03729788509,1.0089405789697021,0.02678204018146345
100000,2.0,2.0,62,3,10442.543327310776,0.996250074581442,0.03196877721283535
100000,2.0,2.0,63,4,13394.61175152472,1.0013454345921151,0.030446990190497184
100000,2.0,2.0,64,3,8917.881028169333,1.0055894403782384,0.033055628186267526
100000,2.0,2.0,65,4,10754.655855812625,1.0031489928501396,0.03182492534951319
100000,2.0,2.0,66,4,14191.510925508215,1.0074430673873178,0.030133666968734648
100000,2.0,2.0,67,3,9230.107374363468,0.9988961298978318,0.03278508578150787
100000,2.0,2.0,68,4,11133.554137981146,0.9973918453684137,0.03156894049028566
100000,2.0,2.0,69,4,14105.81742675642,1.0034950641398706,0.030146507454001978
100000,2.0,2.0,70,4,11290.084413327988,0.9980626228337355,0.031485147296488054
100000,2.0,2.0,71,4,11557.360028464744,0.9974389924056117,0.03133423879158134
100000,2.0,2.0,72,4,10579.005024148522,0.989435137005145,0.03184212992062786
100000,2.0,2.0,73,4,11200.249822790096,1.004094944263118,0.03157352150621741
100000,2.0,2.0,74,3,8597.61801894152,0.9973997980137401,0.03324388986452356
100000,2.0,2.0,75,4,13260.617533580307,0.9970957267634712,0.030482334886081916
100000,2.0,2.0,76,3,8977.285129572423,1.0063083308680627,0.033016483716518705
100000,2.0,2.0,77,4,10841.01451778738,1.0040551174493546,0.031779798151188275
100000,2.0,2.0,78,4,11881.03696829395,1.0006405993181982,0.031181597651142638
100000,2.0,2.0,79,5,12588.789259190196,0.9993265215873793,0.030814725183854454
100000,2.0,2.0,80,4,10200.385210259532,0.9953019625964468,0.03211302862177151
100000,2.0,2.0,81,3,9009.826514105636,1.0025390655486106,0.032967846852220636
100000,2.0,2.0,82,4,12087.570194371521,0.9945721395955914,0.03103652323771847
100000,2.0,2.0,83,3,9231.978480179643,0.9928768529067689,0.03274415062215805
100000,2.0,2.0,84,5,17469.213152930603,0.9987371797801365,0.02885686738377615
100000,2.0,2.0,85,4,13407.630024039974,1.0041150978991071,0.030457896379954694
100000,2.0,2.0,86,4,10429.796738224943,0.9980802322322552,0.031988327281001074
100000,2.0,2.0,87,4,10083.04692452915,0.9978259426083799,0.03220373241773703
100000,2.0,2.0,88,4,10442.90301044643,0.997802111213763,0.031978511415495965
100000,2.0,2.0,89,3,9584.456186803463,0.9890501456743325,0.03247459741252598
100000,2.0,2.0,90,4,13085.091353871137,0.9981674953240108,0.030570246576397668
100000,2.0,2.0,91,4,10009.6663107972,1.0081479630536658,0.03231726089663931
100000,2.0,2.0,92,3,9441.608002485207,1.0023840269971358,0.03265962872030284
100000,2.0,2.0,93,4,9851.623679603943,0.9964397754423352,0.03234463518642627
100000,2.0,2.0,94,4,14563.728216257374,0.9976543941285527,0.02991955429706071
100000,2.0,2.0,95,3,10206.163898700242,0.9919394444077599,0.032087666357374006
100000,2.0,2.0,96,4,10530.194200493417,1.0003324301821965,0.031941492302866914
100000,2.0,2.0,97,4,11076.828223139431,0.9998722712242143,0.03161691048307516
100000,2.0,2.0,98,4,10990.350943029323,1.0100069028957788,0.03173044516870798
100000,2.0,2.0,99,4,9819.241779073047,0.993763966424055,0.03234853872776962
100000,2.0,2.0,100,4,12624.818533136771,0.9970387601737363,0.03078300326478234
100000,2.0,5.0,1,2,37159.03051125913,0.9962113589716927,0.024801105045454522
100000,2.0,5.0,2,4,40118.85935072578,1.0031008427458687,0.02445754225769693
100000,2.0,5.0,3,3,35609.80873067585,0.9976669741889881,0.02502054699145599
100000,2.0,5.0,4,3,30530.00980789966,0.998504977130764,0.025807044275200617
100000,2.0,5.0,5,2,41211.52528602597,0.9971256386852156,0.024297402484892632
100000,2.0,5.0,6,3,32012.34133870163,0.9995417804867314,0.02556879796271497
100000,2.0,5.0,7,2,33966.290784325865,1.007533767911724,0.025307888146743406
100000,2.0,5.0,8,5,46996.32063252436,0.9935380622127198,0.023650359090317517
100000,2.0,5.0,9,4,62305.66934007588,1.009537390621942,0.022425006490987512
100000,2.0,5.0,10,3,38054.02562336146,0.9996565225049568,0.024700380782190896
100000,2.0,5.0,11,3,41107.388817365565,1.0006278488851834,0.02432675312717384
100000,2.0,5.0,12,3,38419.065791358305,1.002602076521993,0.024667774448800698
100000,2.0,5.0,13,4,33341.08636730852,1.0005782963992054,0.025366927941666444
100000,2.0,5.0,14,4,40132.38598306229,0.9920216846437507,0.024401630460915702
100000,2.0,5.0,15,3,32039.579127055124,0.999615351222102,0.025564825446659365
100000,2.0,5.0,16,3,31128.9473270422,0.9966092581236315,0.02569719412939975
100000,2.0,5.0,17,2,33407.99810270279,0.992747288928713,0.025316942798404265
100000,2.0,5.0,18,3,34462.391651837446,0.9968320589947254,0.02518076531951839
100000,2.0,5.0,19,4,33924.453869402,1.00556034868175,0.025304203050354017
100000,2.0,5.0,20,2,36806.98386428158,1.0029543989744112,0.02488191488982616
100000,2.0,5.0,21,3,39153.17545239352,1.0051281288215126,0.02458694083536082
100000,2.0,5.0,22,3,38439.46924547581,0.9949582320470215,0.02462743050870786
100000,2.0,5.0,23,3,34014.94650487865,1.0028105025515779,0.025276877584111828
100000,2.0,5.0,24,3,32453.532550911452,0.9930765837794588,0.02546582567995576
100000,2.0,5.0,25,3,31726.179429845623,0.9927955914968138,0.02558008726140211
100000,2.0,5.0,26,4,31473.05932456967,0.9980769702179946,0.0256483022972299
100000,2.0,5.0,27,3,33544.482688544456,0.9973864152110661,0.02531990540681017
100000,2.0,5.0,28,2,37019.781145296176,1.0016026746296756,0.024846540852998908
100000,2.0,5.0,29,3,32968.636855362995,0.9935668902282615,0.02538825389447115
100000,2.0,5.0,30,4,45933.06900023812,0.9926545021283394,0.023754622845737414
100000,2.0,5.0,31,3,43942.69766430181,0.9953320735108417,0.02397893363227668
100000,2.0,5.0,32,3,35080.61524981437,0.9990030067224137,0.025102300697766058
100000,2.0,5.0,33,3,35983.8363313886,1.003614419434442,0.024998013300891287
100000,2.0,5.0,34,2,37660.50810597322,1.004550647236335,0.02477597427447188
100000,2.0,5.0,35,2,35324.90759495816,1.0013685175224751,0.025079344933334767
100000,2.0,5.0,36,5,90233.42030803417,0.9931479061103181,0.020755964116248055
100000,2.0,5.0,37,4,30377.25817097065,1.003047615536212,0.02585640873358338
100000,2.0,5.0,38,3,32900.55806828205,1.0034597753067291,0.02544913054781566
100000,2.0,5.0,39,2,35603.39933037488,1.006177986151695,0.025063994008315636
100000,2.0,5.0,40,5,66589.23468394863,1.0048850912774518,0.022108337447726164
100000,2.0,5.0,41,2,37475.60146098959,0.997897412941575,0.024767436937097632
100000,2.0,5.0,42,2,34770.78705649929,0.9983084988049021,0.025143379955244242
100000,2.0,5.0,43,3,31234.45652193199,0.9911068598099154,0.02565139064237466
100000,2.0,5.0,44,4,42214.719309133274,0.9933720397901241,0.024162574942897162
100000,2.0,5.0,45,5,90925.92027910122,0.9999227903186596,0.02075244928481021
100000,2.0,5.0,46,3,35818.006373402735,0.9986980735253181,0.024996555612829787
100000,2.0,5.0,47,2,36439.96353290925,0.9946620171706269,0.02489047181004553
100000,2.0,5.0,48,3,33365.505371009276,0.9986605446271404,0.025353483917677375
100000,2.0,5.0,49,2,35953.845354926045,0.9947531159261116,0.024957874772490785
100000,2.0,5.0,50,3,32587.088907878184,0.9990205390195602,0.025475304233349923
100000,2.0,5.0,51,4,55164.01820440963,1.006219585551538,0.022962595923193156
100000,2.0,5.0,52,2,36958.935122369716,0.9993370690257046,0.024843462150205563
100000,2.0,5.0,53,3,33726.28118648022,0.9979088497228472,0.025295198532887312
100000,2.0,5.0,54,3,32439.694919964568,1.00727276784286,0.025540398853432175
100000,2.0,5.0,55,4,62833.52222974591,0.9960951535901291,0.022327263261951353
100000,2.0,5.0,56,3,32487.108303054603,0.9937364168178663,0.025463942134586574
100000,2.0,5.0,57,3,45756.99774972124,0.9991278815662796,0.023803801514893985
100000,2.0,5.0,58,3,32040.93350569351,0.9973041821618265,0.025552776994864936
100000,2.0,5.0,59,4,39578.47937174274,1.0033016273191353,0.02452494778032701
100000,2.0,5.0,60,3,41876.90956570981,1.0012895573953693,0.0242398887018002
100000,2.0,5.0,61,4,32939.421348530064,1.0056574117459087,0.02545425716576295
100000,2.0,5.0,62,4,33844.22770907376,1.0008749510638093,0.02529255198241131
100000,2.0,5.0,63,5,77977.92109362784,1.001051733246367,0.02140477084489664
100000,2.0,5.0,64,2,33864.85690026852,0.9956520063804541,0.025263020504320846
100000,2.0,5.0,65,3,35943.382733818304,0.9966966512335116,0.02496907300843896
100000,2.0,5.0,66,4,33163.48430010131,0.9955848640585854,0.025368642907783522
100000,2.0,5.0,67,2,37708.29494750069,1.0055357126692057,0.024774547428835933
100000,2.0,5.0,68,3,32680.936322144822,0.9934388375378573,0.025432141870727117
100000,2.0,5.0,69,2,39370.86288226934,0.9992056760501833,0.024530680763722734
100000,2.0,5.0,70,2,37599.5196661759,1.0025968729081662,0.024774358547624872
100000,2.0,5.0,71,3,38696.38133126104,0.9942672256892041,0.024591224964446646
